        214.691000        3124.518697        13.224922        13.080369        -0.018114        0.032611
        215.236000        3133.756067        13.256459        13.089966        -0.018210        0.032793
        215.782000        3140.372130        13.301791        13.097941        -0.018280        0.032936
        216.327000        3153.750779        13.353695        13.105832        -0.018390        0.033257
        216.869000        3158.226967        13.404695        13.115091        -0.018898        0.034275
        217.412000        3157.386474        13.428660        13.120338        -0.019195        0.034739
        217.954000        3170.185473        13.485836        13.129941        -0.019307        0.034943
        218.490000        3173.471768        13.540852        13.135058        -0.019377        0.035081
        219.037000        3185.530103        13.576188        13.144365        -0.019451        0.035253
        219.577000        3194.147570        13.622119        13.155748        -0.019627        0.035737
        220.122000        3199.208238        13.664771        13.161298        -0.020222        0.035067
        220.668000        3185.216126        13.707173        13.166893        -0.017374        0.029574
        221.213000        3210.846327        13.762259        13.176640        -0.016963        0.029182
        221.757000        3220.806650        13.797962        13.188283        -0.016762        0.028968
        222.301000        3225.637068        13.849207        13.202829        -0.016604        0.028851
        222.843000        3228.813874        13.887699        13.207944        -0.016425        0.028786
        223.392000        3235.940351        13.954207        13.215644        -0.016358        0.029058
        223.939000        3226.582220        13.990886        13.226407        -0.015625        0.028301
        224.486000        3249.320611        14.050597        13.236322        -0.010759        0.026291
        225.030000        3247.232260        14.064695        13.248546        -0.009825        0.025612
        225.576000        3253.220369        14.122148        13.258902        -0.009427        0.025229
        226.123000        3260.131088        14.173853        13.270095        -0.009157        0.024991
        226.667000        3274.971744        14.221958        13.277940        -0.008959        0.024847
        227.210000        3266.238347        14.272725        13.283707        -0.008805        0.024934
        227.752000        3272.403571        14.302471        13.295000        -0.008684        0.025200
        228.300000        3281.648993        14.354798        13.308224        -0.008440        0.025035
